Year,HS Code,Commodity,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belarus,Belgium,Bhutan,Bolivia,Bosnia Herzegovina,Botswana,Brazil,Brunei,Bulgaria,Burma,Cambodia,Cameroon,Canada,Chad,Chile,China,Colombia,Congo,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Cyprus,Czech Republic,Denmark,Dominican Republic,Ecuador,Egypt,Eritrea,Estonia,Ethiopia,EU-27,Finland,France,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Greenland,Guadeloupe,Guatemala,Guinea,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,"Korea, Republic Of",Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Liberia,Libya,Lithuania,Macedonia,Madagascar,Malaysia,Mali,Malta,Mauritania,Mexico,Moldova,Mongolia,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Nigeria,North Korea,Norway,Oman,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saudi Arabia,Senegal,Serbia,Sierra Leone,Slovakia,Slovenia,Somalia,South Africa,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Uganda,UK,Ukraine,United Arab Emirates,Uruguay,USA,USA + Canada,Uzbekistan,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe,Other_unspecified,World total_rounded,
2015,7801,Pb,,,,,,,633000000,,,,,,,,82000000,,,,,,,,,,,,2300000000,,,,,,,,,,,,,,,,149000000,,,,,,,,,,,,,,,,,,130000000,,,,33000000,,,,,,38000000,,,,,,,,,,,,,,,,,240000000,,,,,,,,,,,,,45000000,,,,,,,300000000,,40000000,,,,90000000,,,,,,,,,40000000,,,,,76000000,,,,,,,,,,54000000,,,,,,,385000000,385000000,,,,,,,225000000,4711000000,
2015,711021,Pd,,,,,,,,,,,,,,,,,,,,,,,,24000,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000,,,,,,,,,73000,,,,,,,,,,,,,,,,,,,,,,12500,36500,,,,,,10000,8000,207500,
2015,,Peat,,,,,,,,,,,,1800000000,,,,,,,,,,,,1200000000,,,,,,,,,,,,,,,,,1000000000,,20300000000,6500000000,,,,,3000000000,,,,,,,,,,,,,,,,4100000000,,,,,,,,,,,,1000000000,,,,500000000,,,,,,,,480000000,,,,,,,,,,,,,500000000,,,,,,,,500000000,,,,1500000000,,,,,,,,,,,,,,3700000000,,,,,,,,,,,,,,600000000,,,460000000,1660000000,,,,,,,750000000,27590000000,
2015,,Perlite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830000000,,,,,,,,700000000,,,,,,,,70000000,,,,,,,,60000000,,200000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100000000,,,,,,,483000000,483000000,,,,,,,70000000,2683000000,
2015,2709,Petroleum,,,68500000000,88700000000,29700000000,,17000000000,,41700000000,,,,,,,,,131800000000,6200000000,,,,,215500000000,4100000000,,214600000000,53100000000,14300000000,,,,,,,7700000000,,29100000000,35600000000,,,,62500000000,,,11600000000,,,,,,,,,13500000000,,,,,,41200000000,40000000000,182600000000,197000000000,,,5500000000,,,,79300000000,,,149100000000,,,,,,20200000000,,,,31900000000,,,,127600000000,,,,,,,,,,,,113000000000,,88000000000,46600000000,,,,,4700000000,,,,79300000000,4000000000,540700000000,,568500000000,,,,,,,,,,12500000000,,,,1300000000,,,,17200000000,,4900000000,2900000000,,12700000000,,45300000000,,175500000000,,567200000000,782700000000,3000000000,135200000000,17400000000,2100000000,,,62700000000,4361800000000,
2015,,Phosphate rock,,,1200000000,,,,2600000000,,,,,,,,,,,6700000000,,,,,,,,,100000000000,,,,,,,,,,,,5500000000,,,,0,,,,,,,,,,,,,,,,,,1100000000,,,200000000,,3300000000,,,,7500000000,1600000000,,,,,,,,,,,,,,,,,1700000000,,,30000000000,,,,,,,,,,,,,,,,,4000000000,,,,,,12500000000,,3300000000,1000000000,,,,,,2200000000,,,,,,,750000000,,,,,1000000000,,4000000000,,,,,,,,27600000000,27600000000,,,2700000000,,,,2600000000,223050000000,
2015,283421,Potash,,,,,,,,,,,,6500000000,,,,,,311000000,,,,,,11000000000,,1200000000,4200000000,,,,,,,,,,,,,,,,4310000000,,,,,,3000000000,,,,,,,,,,,,,,,,,1800000000,,,,1250000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7400000000,,,,,,,,,,700000000,,,,,,,,,,,,,,,,,610000000,,,,770000000,11770000000,,,,,,,50000000,38791000000,
2015,,Pt,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23000,,,,,,,,,125000,,,,,,,,,,,,,,,,,,,,,,3700,12700,,,,,,12500,4800,178000,
2015,,Pumice and pumicite,,,350000000,,,,,,,,,,,,,,,,,,,,650000000,,,830000000,,,,,,,,,,,,1100000000,,,,420000000,5705000000,,280000000,,,,,,1200000000,,200000000,,,,,,,,,,,,,,4030000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000000,,,,,,,,195000000,,,,,,315000000,,,,,,,,5500000000,,,,,,,280000000,280000000,,,,,,,850000000,17200000000,
2015,,Re,,,,,,350,,,,,,,,,,,,,,,,,,,,26000,,,,,,,,,,,,,,,,,7800,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8500,8500,1000,,,,,,2000,45850,
2015,280530,REEs,,,,,,,10000000,,,,,,,,,,,,,,,,,,,,105000000,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500000,,,,,,,,,,,,,,,,,,,,2000000,,,,,,,,,,,4100000,4100000,,,,,,,,123800000,
2015,,Rutile,,,,,,,144000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,18000000,,,,,,,,,,,65000000,,,,,,,,,,,9000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110000000,,,,55000000,,,,,,,,,,,,,,,,,,,63000000,,,,0,,,,,,,19000000,483000000,
2015,2503,S,,,,,,,900000000,,,,,,,,,,,540000000,,,,,,6000000000,,1700000000,11000000000,,,,,,,,,,,,,,,,6890000000,740000000,,,,,3800000000,,,,,,,,,,,,2800000000,,2100000000,,,,740000000,,3300000000,,2700000000,,1400000000,800000000,,,,,,,,,,,,,,1800000000,,,,,,,,510000000,,,,,,,,,,,,,,1100000000,,820000000,,7300000000,,3300000000,,,,,,,,,,,,,,,,,,,,,,,,,,,1900000000,,9300000000,15300000000,540000000,800000000,,,,,4210000000,70100000000,
2015,2501,Salt (NaCl),,,,,,,11000000000,,,,,,,,,,,7500000000,,,,,,12500000000,,9000000000,70000000000,,,,,,,,,,,,,,,,33700000000,,6000000000,,,,12500000000,,,,,,,,,,,,17000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,10500000000,,,,,,,,,,,,,,,,,,,,,,4200000000,,,,,,,,,,,,,,4300000000,,,,,,,,,,,,,,5500000000,,,6700000000,6100000000,,,48000000000,60500000000,,,,,,,42000000000,272800000000,
2015,,Sand and gravel (construction),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931000000000,931000000000,,,,,,,,1862000000000,
2015,250510,Sand and gravel (industrial),,,,,,,5500000000,,,,,,,,,,,,,,,,,1700000000,,1350000000,,,,,,,,,1270000000,,,,,,,,43520000000,2400000000,8750000000,,,,7500000000,,,,,,,,,,,,3400000000,,,,,,13900000000,,3000000000,,,,,,,,,,,,,,,1250000000,,,,3600000000,3800000000,,,,,,,,,,,,,1000000000,,,,,,,,2300000000,,,,,,1400000000,,,,,,,2100000000,3400000000,,,,,,,,,,,,,,8000000000,,,4000000000,,,,94900000000,96600000000,,,,,,,6000000000,180520000000,
2015,,Sb,,,,,,,5500000,,,,,,,,5000000,,,,,,3500000,,,,,,115000000,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000000,,,,,,,,,,,,,,,,,,4700000,,,,,,4500000,,,,,,,,0,,,,,,,4000000,151200000,
2015,,Se,,,,,,,,,,,,,200000,,,,,,,,,,,160000,,50000,,,,,,,,,,,,,,,,,1090000,100000,,,,,700000,,,,,,,,,,,,,,,,,,,,790000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000,,90000,,,,150000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160000,,,,,,,50000,3590000,
2015,280461,Si,,,,,,,,,,,,,,72000000,,,,150000000,,,,,,52000000,,,5500000000,,,,,,,,,,,,,,,,211000000,,130000000,,,,,,,,,,,,,,,75000000,86000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330000000,,,,,,,,,,,,680000000,,,,,,,,,84000000,81000000,,,,,,,,,,,,,,,,,,70000000,,,410000000,462000000,,,,,,,380000000,8100000000,
2015,8001,Sn,,,,,,,7000000,,,,,,,,20000000,,,17000000,,,30000000,,,,,,100000000,,6400000,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,50000000,,,,,,,,,,,,,,900000,,,,,,,,3800000,,,,,,,,,,,,,,,,2800000,,,,,,,,22500000,,,,,,100000,3700000,,,,,,,,,,,,,,,,,,,200000,,,,,,,,,,,,0,,,5400000,,,,100000,269900000,
2015,,Soda ash (sodium carbonate) -- natural,,,,,,,,,,,,,,,,,225000000,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450000000,,,,,,,,,,,,,,,,290000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000000,,,,,,,11700000000,11700000000,,,,,,,,14665000000,
2015,,Sr,,,,,10000000,,,,,,,,,,,,,,,,,,,,,,150000000,,,,,,,,,,,,,,,,90000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000000,,,2500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90000000,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,322500000,
2015,810310,Ta,,,,,,,50000,,,,,,,,,,,150000,,,,,,,,,60000,,200000,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,140000,1200000,
2015,,Talc and pyrophyllite,,,,,,,,,,,,,,,,,,740000000,,,,,,,,,2200000000,,,,,,,,,,,,,,,,835000000,385000000,450000000,,,,,,,,,,,,,,,,1170000000,,,,,,,,370000000,,,,505000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633000000,633000000,,,,,,,870000000,7323000000,
2015,,Te,,,,,,,,,,,,,,,,,,,,,,,,10000,,,,,,,,,,,,,,,,,,,40000,,,,,,,,,,,,,,,,,,,,,,,,,,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35000,,,,,,,,,,,,,,40000,,,,,,,,,,,,,,,,,,10000,,,,,,,,170000,
2015,2823,Ti oxide,,,,,,,260000000,,,,,,85000000,,,,,,,,,,,105000000,,,3000000000,,,,,,,,,,,,,,,,1256000000,130000000,125000000,,,,456000000,,,,,,,,,,,,,,,,,,80000000,,310000000,,1000000,,,,,,,,,,,,,,,,,130000000,,,,,,,,,,,,,,,,,,,,,,,,,,20000000,,,,,,,,,,80000000,,,,,,,,,,,,,,,,,300000000,120000000,,,1090000000,1195000000,,,,,,,887000000,7179000000,
2015,,Ti sponge,,,,,,,,,,,,,,,,,,,,,,,,,,,140000000,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,64500000,,26000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000000,,,24500000,24500000,,,,,,,500000,314000000,
2015,811251,Tl,,,,,,,,,,,,,,,,,,,,,,,,,,,3333,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,10000,
2015,,V,,,,,,,,,,,,,,,,,,2800000,,,,,,,,,42000000,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000000,,,,,,,,,19000000,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,600000,79400000,
2015,151590,Vegetable oil,,,,,9730000000,,,,,,,,,,,,,8410000000,,,,,,,,,26300000000,,,,,,,,,,,,,,,,18420000000,,,,,,,,,,,,,,,,,,,36710000000,,,,,,,,,,,,,,,,,,,,,,20010000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11200000000,11200000000,,,,,,,46530000000,177310000000,
2015,,Vermiculite,,,,,,,,,,,,,,,,,,70000000,,18000000,,,,,,,,,,,,,,,,,,,,,,,18000000,,,,,,,,,,,,,,,,,,10000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160000000,,,,,,,,,,,,,,,,,,,,,,100000000,100000000,,,,,,40000000,10000000,408000000,
2015,810194,W,0,0,0,0,0,0,348000,861000,0,0,0,0,0,0,1460000,0,0,510000,0,0,90000,0,0,1600000,0,0,73000000,0,21000,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,351000,0,0,0,0,0,0,0,0,0,70000,70000,0,0,0,0,0,0,110000,0,0,474000,0,0,3262000,850000,0,0,0,0,0,0,0,0,835000,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,36000,155000,0,0,0,0,0,0,0,5600000,0,0,0,0,89700000,
2015,,Wollastonite,,,,,,,,,,,,,,,,,,,,,,,,,,,300000000,,,,,,,,,,,,,,,,10000000,10000000,,,,,,,,,,,,,,,,,180000000,,,,,,,,,,,,,,,,,,,,,,,,,,,55500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,6000000,551500000,
2015,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,9000000,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,9000000,
2015,2839,Zeolites,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000000,,,,,,43000000,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,13000000,,,230000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000000,,,,,,,72400000,72400000,,,,,,,350000000,2778400000,
2015,7901,Zn metal,,,,,,,1580000000,,,,,,,,430000000,,,,,,,,,300000000,,,4900000000,,,,,,,,,,,,,,,,230000000,,,,,,,,,,,,,,,,,,830000000,,,,230000000,,,,,,340000000,,,,,,,,,,,,,,,,,660000000,,,,,,,,,,,,,,,,,,,,1370000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850000000,1150000000,,,,,,,1870000000,13360000000,
2015,,Zr,,,,,,,500000000,,,,,,,,,,,,,,,,,,,,140000000,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,40000000,110000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380000000,,,,,,,,,,,,,,,,,,,,,,60000000,60000000,,,,,,,130000000,1410000000,
2016,,Abrasives (Fused aluminum oxide),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2016,,Abrasives (Silicon Carbide),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2016,7601,Aluminum,0,0,0,0,412000000,0,1635000000,0,37000000,971000000,0,0,0,0,0,107000000,0,793000000,0,0,0,0,60000000,3209000000,0,0,31873000000,0,0,0,0,0,0,0,0,0,,0,296000000,0,0,0,0,0,425000000,0,0,0,547000000,40000000,181000000,0,0,0,0,0,0,0,0,854000000,2723000000,250000000,360000000,0,0,0,0,0,0,0,236000000,0,0,0,0,0,0,0,0,0,0,,0,620000000,0,0,,0,0,0,0,571000000,0,0,0,50000000,0,339000000,0,0,0,1220000000,386000000,0,0,0,0,0,0,0,0,612000000,273000000,3561000000,0,740000000,0,0,0,215000000,84000000,0,701000000,350000000,0,0,0,124000000,0,0,0,129000000,0,0,0,0,0,79000000,0,0,48000000,0,2500000000,0,818000000,0,0,140000000,0,0,0,0,0,58600000000,
2016,8110,Antimony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2016,280480,Arsenic,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,40,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,7600,0,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37000,
2016,2524,Asbestos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2016,283327,Barite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,0,480,0,0,0,0,0,0,0,482,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,197,0,0,669,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,170,0,0,0,0,0,0,240,0,0,0,0,0,0,0,470,7320,
2016,,Bauxite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2016,,Alumina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2016,811219,Beryllium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,50000,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155000,0,0,0,0,0,0,0,0,220000,
2016,8106,Bismuth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0,47000,0,0,0,25000,0,0,14000000,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428000,0,270000,0,0,0,0,1600000,0,0,0,0,0,,0,0,0,0,,539000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16900000,
2016,280450,Boron,0,0,0,0,450000000,0,0,0,0,0,0,0,0,0,150000000,0,0,0,0,0,0,0,0,0,0,518000000,160000000,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000000,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663000000,0,0,0,0,0,80000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7300000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9820000000,
2016,280130,Bromine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2016,8107,Cadmium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2016,,Cement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2016,,Cesium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2016,811220,Chromium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,0,0,0,0,0,0,0,0,5380,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4160,30200,
2016,2508,Clays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2016,810590,Cobalt,0,0,0,0,0,0,5500000,0,0,0,0,0,0,0,0,0,281000,300000,0,0,0,0,0,4245000,0,0,3100000,0,64000000,0,0,0,5100000,0,0,0,0,0,0,0,0,0,0,690000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3800000,0,0,0,,980000,0,0,2400000,0,0,0,0,0,3390000,0,0,0,0,0,0,0,0,2191000,0,0,4100000,0,0,0,0,5500000,0,0,0,0,0,0,0,0,2300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690000,0,0,0,134000,0,3000000,409000,0,113000000,
2016,7403,Copper,0,0,0,0,0,0,948000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708000000,0,5550000000,1900000000,0,846000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2350000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430000000,0,0,0,0,0,763000000,0,0,20100000000,
2016,710221,Diamond (Industrial),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
